iter	MAE
3223	51785.27497
3224	51783.72856
3225	51782.20026
3226	51781.3539
3227	51779.21783
3228	51777.82852
3229	51776.6054
3230	51775.39184
3231	51774.2972
3232	51773.45106
3233	51772.54208
3234	51770.64604
3235	51769.10015
3236	51767.87244
3237	51766.73168
3238	51764.50164
3239	51763.02763
3240	51760.69599
3241	51759.33444
3242	51758.99235
3243	51758.36566
3244	51757.79792
3245	51756.39462
3246	51756.38202
3247	51754.37285
3248	51750.03422
3249	51749.40925
3250	51746.19251
3251	51744.82431
3252	51744.73528
3253	51742.8761
3254	51742.60844
3255	51737.7778
3256	51736.50785
3257	51734.91088
3258	51732.44548
3259	51731.97358
3260	51731.06679
3261	51726.56444
3262	51725.21258
3263	51724.0461
3264	51722.51019
3265	51719.87426
3266	51719.43326
3267	51715.52735
3268	51713.33997
3269	51710.6309
3270	51708.93105
3271	51707.75522
3272	51705.80698
3273	51700.87966
3274	51699.2832
3275	51699.24683
3276	51697.06219
3277	51695.71411
3278	51693.49792
3279	51690.28878
3280	51688.85917
3281	51688.0679
3282	51685.9564
3283	51682.942
3284	51681.17728
3285	51679.78903
3286	51677.59305
3287	51676.16008
3288	51673.63451
3289	51673.06155
3290	51671.56472
3291	51669.25816
3292	51663.71677
3293	51663.51626
3294	51659.97633
3295	51656.62726
3296	51654.2169
3297	51650.7026
3298	51647.7249
3299	51645.4233
3300	51643.19146
3301	51640.39846
3302	51637.86679
3303	51637.12108
3304	51635.49815
3305	51634.64404
3306	51632.42188
3307	51631.34097
3308	51629.37645
3309	51628.05963
3310	51622.6625
3311	51619.08027
3312	51614.76284
3313	51614.07275
3314	51612.32426
3315	51612.05619
3316	51611.11628
3317	51608.76839
3318	51607.46952
3319	51605.23092
3320	51602.52102
3321	51600.97806
3322	51597.85822
3323	51596.40075
3324	51594.72224
3325	51592.28626
3326	51591.04146
3327	51588.22627
3328	51584.88013
3329	51583.19513
3330	51581.45051
3331	51579.79787
3332	51577.94599
3333	51575.50869
3334	51574.02382
3335	51572.72053
3336	51570.28911
3337	51569.56177
3338	51566.76213
3339	51564.88308
3340	51563.94633
3341	51560.2303
3342	51556.21847
3343	51555.5782
3344	51552.81132
3345	51551.49609
3346	51549.70753
3347	51548.53826
3348	51547.22091
3349	51544.42776
3350	51542.70246
3351	51541.89898
3352	51541.01379
3353	51538.72253
3354	51537.2784
3355	51536.72302
3356	51531.89956
3357	51529.72181
3358	51528.26619
3359	51523.88366
3360	51520.74212
3361	51519.55741
3362	51519.0808
3363	51518.28581
3364	51516.8201
3365	51515.90301
3366	51513.97125
3367	51511.83034
3368	51508.88262
3369	51506.02235
3370	51503.53601
3371	51500.71755
3372	51498.43786
3373	51496.51992
3374	51492.81222
3375	51491.40209
3376	51487.76595
3377	51485.30996
3378	51483.66792
3379	51481.95363
3380	51479.38219
3381	51474.70837
3382	51472.9296
3383	51470.51637
3384	51470.4263
3385	51467.949
3386	51466.68638
3387	51464.85114
3388	51463.50779
3389	51462.2239
3390	51461.28027
3391	51459.80071
3392	51455.85224
3393	51451.1539
3394	51448.95979
3395	51447.63744
3396	51444.86228
3397	51442.15353
3398	51441.73222
3399	51440.22845
3400	51438.75962
3401	51438.21278
3402	51437.05098
3403	51434.55611
3404	51430.68496
3405	51428.83161
3406	51427.81747
3407	51426.35949
3408	51425.43399
3409	51423.42578
3410	51422.91974
3411	51415.67195
3412	51414.14028
3413	51412.58842
3414	51409.08123
3415	51407.56041
3416	51406.13367
3417	51403.68189
3418	51402.81197
3419	51400.55102
3420	51400.38404
3421	51398.94198
3422	51397.41741
3423	51391.83888
3424	51388.40237
3425	51387.88066
3426	51386.89299
3427	51383.80124
3428	51382.38282
3429	51377.95929
3430	51376.40382
3431	51375.19884
3432	51374.32134
3433	51371.82109
3434	51370.44441
3435	51369.41397
3436	51362.55517
3437	51362.12569
3438	51361.1502
3439	51358.69827
3440	51357.21008
3441	51356.20864
3442	51353.74686
3443	51352.50878
3444	51351.52344
3445	51349.29733
3446	51348.08551
3447	51347.10142
3448	51345.89098
3449	51343.83575
3450	51342.3445
3451	51339.73273
3452	51338.77492
3453	51337.90393
3454	51336.60697
3455	51335.8128
3456	51334.51622
3457	51333.32685
3458	51331.2183
3459	51330.45461
3460	51329.69198
3461	51328.21263
3462	51326.59033
3463	51324.17134
3464	51322.81427
3465	51321.74889
3466	51319.90385
3467	51319.03494
3468	51317.12572
3469	51312.54308
3470	51312.31667
3471	51311.75263
3472	51306.12333
3473	51304.04111
3474	51302.90183
3475	51301.71243
3476	51300.39908
3477	51300.03038
3478	51298.23688
3479	51296.50074
3480	51293.9057
3481	51288.55374
3482	51287.24124
3483	51285.68361
3484	51283.8504
3485	51281.35477
3486	51278.70292
3487	51273.83205
3488	51272.45717
3489	51266.81843
3490	51264.46789
3491	51262.79858
3492	51260.95599
3493	51257.35373
3494	51256.58917
3495	51254.15994
3496	51252.46478
3497	51251.08152
3498	51247.69712
3499	51246.64827
3500	51244.97657
3501	51243.00229
3502	51238.87386
3503	51237.92997
3504	51237.31016
3505	51235.83841
3506	51233.98027
3507	51232.81455
3508	51226.349
3509	51224.31291
3510	51220.75976
3511	51218.8182
3512	51217.11132
3513	51216.67539
3514	51215.47449
3515	51211.86822
3516	51211.73782
3517	51210.56931
3518	51208.33744
3519	51207.72837
3520	51206.15705
3521	51204.26619
3522	51200.23814
3523	51198.81168
3524	51198.06534
3525	51196.17271
3526	51194.93058
3527	51193.29377
3528	51191.38792
3529	51190.46476
3530	51182.6037
3531	51181.41171
3532	51179.09279
3533	51177.33138
3534	51175.79225
3535	51174.30684
3536	51173.03961
3537	51172.47271
3538	51170.47625
3539	51169.45099
3540	51168.38461
3541	51166.28552
3542	51164.96269
3543	51161.57687
3544	51154.674
3545	51154.20851
3546	51151.5837
3547	51143.10956
3548	51142.33217
3549	51140.90775
3550	51136.20696
3551	51133.33274
3552	51130.70284
3553	51129.13557
3554	51127.48799
3555	51125.4547
3556	51124.80851
3557	51123.10641
3558	51121.75476
3559	51120.61022
3560	51118.81166
3561	51115.67053
3562	51112.19218
3563	51109.60971
3564	51106.39922
3565	51104.84905
3566	51103.38167
3567	51102.2885
3568	51100.39659
3569	51098.81386
3570	51097.15689
3571	51093.70598
3572	51091.43142
3573	51090.48853
3574	51089.90896
3575	51079.28766
3576	51078.59588
3577	51076.60343
3578	51073.50686
3579	51071.7772
3580	51071.43753
3581	51069.90178
3582	51068.31395
3583	51067.28601
3584	51066.22996
3585	51065.1029
3586	51064.41439
3587	51063.41
3588	51062.69507
3589	51061.85182
3590	51060.17253
3591	51059.89008
3592	51058.48553
3593	51056.99502
3594	51054.67259
3595	51052.52983
3596	51051.11713
3597	51050.30013
3598	51047.73305
3599	51046.51315
3600	51044.89492
3601	51044.80974
3602	51040.56668
3603	51039.65889
3604	51037.27016
3605	51036.57761
3606	51035.56335
3607	51033.47145
3608	51032.00437
3609	51025.82502
3610	51024.69143
3611	51018.13222
3612	51016.41658
3613	51013.07589
3614	51012.31259
3615	51011.09272
3616	51009.15184
3617	51005.82042
3618	51004.51245
3619	51003.0515
3620	51002.26847
3621	51001.15676
3622	50999.4646
3623	50995.52841
3624	50994.12818
3625	50992.51693
3626	50991.54717
3627	50988.64401
3628	50986.89297
3629	50985.52293
3630	50984.48566
3631	50983.78781
3632	50980.54757
3633	50979.34651
3634	50978.87725
3635	50977.94473
3636	50974.41417
3637	50970.6326
3638	50967.25109
3639	50966.98427
3640	50965.85772
3641	50964.64405
3642	50964.10229
3643	50962.8004
3644	50961.71016
3645	50959.62729
3646	50957.23174
3647	50954.8291
3648	50953.40734
3649	50952.40538
3650	50949.21162
3651	50946.89844
3652	50944.50763
3653	50940.7727
3654	50939.58221
3655	50938.10105
3656	50937.03981
3657	50936.347
3658	50935.44586
3659	50933.60707
3660	50932.35322
3661	50931.35226
3662	50930.21705
3663	50927.77744
3664	50926.46783
3665	50922.12935
3666	50918.93005
3667	50916.00369
3668	50914.4467
3669	50913.8611
3670	50912.22214
3671	50910.77722
3672	50910.45085
3673	50909.8947
3674	50908.63944
3675	50903.84948
3676	50899.56731
3677	50898.37987
3678	50896.89739
3679	50895.68959
3680	50894.71108
3681	50894.18521
3682	50892.32335
3683	50891.08838
3684	50889.29576
3685	50888.36995
3686	50888.04012
3687	50887.06872
3688	50885.60927
3689	50884.33388
3690	50882.4132
3691	50878.98866
3692	50876.62864
3693	50875.48407
3694	50875.045
3695	50874.20647
3696	50873.05756
3697	50872.13184
3698	50870.61462
3699	50867.83347
3700	50866.74809
3701	50866.02892
3702	50864.79047
3703	50864.74372
3704	50863.23681
3705	50853.15278
3706	50849.59155
3707	50847.57116
3708	50847.47703
3709	50846.34596
3710	50845.3997
3711	50844.92467
3712	50844.89064
3713	50843.16183
3714	50841.85554
3715	50840.74695
3716	50837.269
3717	50836.20083
3718	50834.34918
3719	50824.45694
3720	50822.72305
3721	50820.53893
3722	50818.52448
3723	50818.36208
3724	50811.98826
3725	50809.89555
3726	50807.49189
3727	50803.62518
3728	50802.48852
3729	50801.09681
3730	50800.19501
3731	50799.10699
3732	50797.88263
3733	50796.15852
3734	50795.10061
3735	50793.57052
3736	50792.12805
3737	50791.71742
3738	50786.32726
3739	50784.61019
3740	50782.40666
3741	50781.16392
3742	50777.33055
3743	50772.82598
3744	50771.61973
3745	50769.58959
3746	50768.49003
3747	50766.49826
3748	50765.86203
3749	50764.75171
3750	50762.84163
3751	50761.49148
3752	50759.6499
3753	50757.66963
3754	50756.95718
3755	50755.56482
3756	50754.29542
3757	50752.49582
3758	50751.82797
3759	50744.04407
3760	50737.42219
3761	50736.16854
3762	50729.25191
3763	50726.81718
3764	50724.42872
3765	50723.52532
3766	50723.26872
3767	50722.39957
3768	50721.44131
3769	50719.54992
3770	50719.35846
3771	50718.36846
3772	50713.77612
3773	50712.16654
3774	50710.34307
3775	50707.91753
3776	50706.08052
3777	50705.43242
3778	50704.66219
3779	50702.63591
3780	50701.55351
3781	50700.4884
3782	50698.20707
3783	50696.828
3784	50694.80184
3785	50693.12256
3786	50693.03035
3787	50691.30742
3788	50689.11054
3789	50686.53907
3790	50680.83973
3791	50679.68688
3792	50675.29345
3793	50673.66554
3794	50673.1142
3795	50671.62189
3796	50669.42658
3797	50667.30977
3798	50665.22912
3799	50662.52959
3800	50662.41304
3801	50661.14412
3802	50660.38858
3803	50658.85237
3804	50653.3187
3805	50651.1186
3806	50650.25331
3807	50648.20741
3808	50644.67203
3809	50632.11006
3810	50628.79451
3811	50626.10175
3812	50625.9387
3813	50624.68949
3814	50620.84429
3815	50619.02168
3816	50617.09384
3817	50616.09345
3818	50614.69228
3819	50613.3741
3820	50611.32788
3821	50609.0234
3822	50607.69372
3823	50605.94727
3824	50605.1719
3825	50603.32603
3826	50602.57363
3827	50600.30776
3828	50597.69581
3829	50596.96699
3830	50595.85292
3831	50592.5706
3832	50590.9066
3833	50589.06976
3834	50588.19297
3835	50585.886
3836	50585.0352
3837	50583.69387
3838	50582.85658
3839	50580.01883
3840	50577.07445
3841	50577.01145
3842	50576.18087
3843	50574.9554
3844	50571.14615
3845	50569.32765
3846	50566.65448
3847	50565.11723
3848	50563.58065
3849	50562.00289
3850	50560.43412
3851	50558.92858
3852	50557.06836
3853	50556.6018
3854	50555.12872
3855	50552.04257
3856	50550.1874
3857	50549.25847
3858	50546.48171
3859	50545.79966
3860	50543.44269
3861	50541.89288
3862	50540.89508
3863	50538.90969
3864	50535.78484
3865	50534.3419
3866	50533.45411
3867	50532.78222
3868	50529.85075
3869	50529.39289
3870	50528.17499
3871	50526.98177
3872	50525.37965
3873	50524.02434
3874	50522.76845
3875	50512.55504
3876	50510.35415
3877	50507.89769
3878	50502.81823
3879	50500.87379
3880	50499.82517
3881	50497.39984
3882	50488.83858
3883	50487.00819
3884	50484.65599
3885	50480.10859
3886	50476.96298
3887	50474.42915
3888	50473.35975
3889	50472.46485
3890	50471.07302
3891	50469.67083
3892	50468.26586
3893	50466.73776
3894	50464.42812
3895	50463.6923
3896	50462.60096
3897	50462.23168
3898	50461.28097
3899	50459.44226
3900	50458.47808
3901	50458.01117
3902	50456.76465
3903	50456.1901
3904	50454.63247
3905	50452.7398
3906	50451.30581
3907	50450.07994
3908	50448.60476
3909	50446.14139
3910	50444.912
3911	50443.44992
3912	50442.35738
3913	50441.28056
3914	50439.92862
3915	50439.07674
3916	50437.51361
3917	50431.52533
3918	50430.22944
3919	50428.62253
3920	50428.22627
3921	50427.64872
3922	50426.07166
3923	50422.64222
3924	50421.65611
3925	50420.15625
3926	50418.48412
3927	50417.44175
3928	50416.96389
3929	50416.73233
3930	50415.49517
3931	50413.41927
3932	50412.98203
3933	50411.05258
3934	50406.95046
3935	50405.67684
3936	50404.03751
3937	50402.86973
3938	50400.58782
3939	50399.34472
3940	50398.37191
3941	50397.25829
3942	50396.0136
3943	50393.79892
3944	50392.77562
3945	50391.28105
3946	50389.99852
3947	50388.27389
3948	50385.91735
3949	50383.57107
3950	50381.96441
3951	50380.82692
3952	50378.14898
3953	50376.62254
3954	50374.69332
3955	50373.76882
3956	50370.40014
3957	50368.619
3958	50366.91931
3959	50364.14189
3960	50361.29465
3961	50360.99176
3962	50358.40698
3963	50356.70665
3964	50354.84043
3965	50353.36656
3966	50343.14395
3967	50342.50266
3968	50341.9611
3969	50340.7674
3970	50339.33926
3971	50337.7893
3972	50337.21067
3973	50336.12626
3974	50335.16942
3975	50334.25195
3976	50333.38786
3977	50332.53873
3978	50330.21601
3979	50328.86334
3980	50326.59199
3981	50325.33281
3982	50324.98396
3983	50321.59596
3984	50320.39776
3985	50318.68465
3986	50316.31306
3987	50315.64882
3988	50312.31015
3989	50311.62297
3990	50309.20948
3991	50306.26111
3992	50304.31999
3993	50301.90445
3994	50301.14792
3995	50300.03983
3996	50299.13819
3997	50296.62996
3998	50295.24831
3999	50294.15154
4000	50293.39399
4001	50292.37532
4002	50290.60978
4003	50290.15562
4004	50286.09248
4005	50284.94949
4006	50284.03732
4007	50280.84454
4008	50279.05925
4009	50273.23916
4010	50271.44164
4011	50270.73809
4012	50269.38381
4013	50268.39512
4014	50267.84803
4015	50265.18936
4016	50264.48785
4017	50263.24854
4018	50261.89359
4019	50260.6064
4020	50259.5678
4021	50257.80679
4022	50255.67344
4023	50255.41125
4024	50254.22418
4025	50253.62492
4026	50251.4939
4027	50247.19242
4028	50246.34467
4029	50244.0634
4030	50241.49497
4031	50239.56243
4032	50237.64281
4033	50236.72343
4034	50235.47521
4035	50233.44061
4036	50231.96555
4037	50229.46721
4038	50228.70989
4039	50226.5288
4040	50225.83618
4041	50223.03787
4042	50222.44561
4043	50221.47519
4044	50220.99322
4045	50214.46288
4046	50212.59227
4047	50211.73943
4048	50211.30307
4049	50210.27283
4050	50209.82085
4051	50209.41649
4052	50208.6347
4053	50207.13466
4054	50204.04253
4055	50202.67387
4056	50202.22643
4057	50200.24516
4058	50199.68007
4059	50198.98206
4060	50197.37446
4061	50195.98355
4062	50195.61954
4063	50194.56731
4064	50193.82143
4065	50192.90275
4066	50191.23268
4067	50188.92872
4068	50188.2197
4069	50185.15772
4070	50184.06632
4071	50179.61114
4072	50177.53907
4073	50176.21583
4074	50173.35639
4075	50172.73061
4076	50171.71276
4077	50171.16646
4078	50170.44894
4079	50168.57477
4080	50165.73044
4081	50164.33053
4082	50162.7691
4083	50161.36063
4084	50159.58965
4085	50159.19766
4086	50157.42664
4087	50156.48092
4088	50154.9858
4089	50152.62499
4090	50152.00318
4091	50147.92302
4092	50147.47036
4093	50145.21171
4094	50142.1678
4095	50141.07559
4096	50137.79162
4097	50134.74279
4098	50133.89513
4099	50131.275
4100	50129.2683
4101	50127.91405
4102	50126.93604
4103	50125.27353
4104	50123.45658
4105	50122.43392
4106	50118.95715
4107	50116.75328
4108	50114.50333
4109	50113.50449
4110	50110.76343
4111	50108.51573
4112	50106.98495
4113	50103.80063
4114	50101.88815
4115	50100.658
4116	50099.89149
4117	50099.34433
4118	50097.55754
4119	50096.54173
4120	50094.34603
4121	50089.17598
4122	50086.20879
4123	50084.32334
4124	50083.67678
4125	50082.90683
4126	50082.096
4127	50079.82877
4128	50078.32951
4129	50077.59694
4130	50075.45699
4131	50073.50069
4132	50072.63896
4133	50071.00077
4134	50067.60577
4135	50067.22543
4136	50060.17492
4137	50059.46519
4138	50058.40513
4139	50057.61333
4140	50056.55846
4141	50056.02081
4142	50055.28835
4143	50053.82874
4144	50052.63321
4145	50050.91778
4146	50049.81573
4147	50048.40877
4148	50047.15237
4149	50044.27934
4150	50042.20722
4151	50041.5629
4152	50039.48786
4153	50039.1312
4154	50037.0992
4155	50036.62156
4156	50033.50967
4157	50031.9879
4158	50030.29451
4159	50028.81276
4160	50028.21753
4161	50025.7312
4162	50024.75292
4163	50023.21062
4164	50019.9468
4165	50017.27441
4166	50012.56002
4167	50009.12672
4168	50004.2956
4169	50003.09152
4170	50001.30605
4171	49999.81682
4172	49997.49226
4173	49996.54823
4174	49996.0939
4175	49994.60116
4176	49988.15625
4177	49985.66904
4178	49985.38204
4179	49984.79829
4180	49984.22709
4181	49982.1188
4182	49981.62837
4183	49980.50621
4184	49979.37332
4185	49978.36555
4186	49971.92968
4187	49969.32931
4188	49967.9416
4189	49963.91479
4190	49961.20314
4191	49958.95218
4192	49958.21554
4193	49957.24118
4194	49956.18375
4195	49953.39996
4196	49947.89037
4197	49944.06544
4198	49943.10811
4199	49941.15036
4200	49938.14692
4201	49937.87539
4202	49936.70774
4203	49935.13149
4204	49934.52723
4205	49933.98287
4206	49933.02529
4207	49932.44146
4208	49930.44059
4209	49929.81308
4210	49928.60528
4211	49927.84042
4212	49925.75645
4213	49924.97079
4214	49923.83084
4215	49920.69835
4216	49918.64742
4217	49917.93076
4218	49916.69667
4219	49915.18915
4220	49913.70664
4221	49912.98463
4222	49911.96048
4223	49910.8733
4224	49909.90885
4225	49908.61826
4226	49907.18507
4227	49906.06478
4228	49902.43529
4229	49901.20668
4230	49900.33486
4231	49895.73474
4232	49895.07618
4233	49894.07041
4234	49892.9788
4235	49892.12719
4236	49890.63744
4237	49889.41958
4238	49888.96863
4239	49886.94148
4240	49885.60604
4241	49885.19677
4242	49883.70822
4243	49881.91037
4244	49880.52947
4245	49878.17615
4246	49876.66958
4247	49874.52619
4248	49872.41184
4249	49871.91722
4250	49870.1196
4251	49869.32422
4252	49867.7258
4253	49865.02152
4254	49864.07916
4255	49863.06484
4256	49861.96644
4257	49859.97883
4258	49857.8878
4259	49856.66167
4260	49855.27611
4261	49853.61649
4262	49851.71464
4263	49850.49038
4264	49846.81342
4265	49845.33737
4266	49844.21739
4267	49842.92367
4268	49841.84897
4269	49840.98116
4270	49838.49519
4271	49836.54359
4272	49835.411
4273	49833.60916
4274	49831.42033
4275	49829.83529
4276	49828.44577
4277	49825.84649
4278	49820.07818
4279	49818.85922
4280	49816.1747
4281	49806.88742
4282	49806.05073
4283	49803.75479
4284	49798.38428
4285	49797.06478
4286	49794.03631
4287	49793.76806
4288	49793.49874
4289	49789.33238
4290	49788.56885
4291	49785.24509
4292	49783.96505
4293	49783.31309
4294	49781.69906
4295	49779.77211
4296	49777.43413
4297	49776.81908
4298	49775.97315
4299	49774.82061
4300	49773.16528
4301	49771.81913
4302	49770.67767
4303	49769.81155
4304	49768.52224
4305	49766.80477
4306	49765.55131
4307	49764.5066
4308	49761.36511
4309	49760.6839
4310	49759.30498
4311	49758.4372
4312	49757.50462
4313	49755.45297
4314	49754.62703
4315	49753.06541
4316	49749.69015
4317	49748.56188
4318	49747.30812
4319	49743.98071
4320	49742.3891
4321	49741.67187
4322	49741.54392
4323	49741.0677
4324	49740.11566
4325	49738.72676
4326	49735.19764
4327	49733.9552
4328	49731.97346
4329	49727.62342
4330	49727.21296
4331	49724.08383
4332	49722.99922
4333	49722.25058
4334	49720.3491
4335	49718.69355
4336	49718.2964
4337	49716.05437
4338	49713.99896
4339	49713.07512
4340	49712.67687
4341	49710.43456
4342	49709.24186
4343	49708.27583
4344	49707.06064
4345	49706.23244
4346	49704.40687
4347	49703.71545
4348	49700.89761
4349	49698.72946
4350	49695.94495
4351	49694.79491
4352	49693.9017
4353	49692.73944
4354	49691.07676
4355	49688.22467
4356	49687.66834
4357	49687.0872
4358	49683.63709
4359	49682.90627
4360	49682.60893
4361	49681.02338
4362	49678.70665
4363	49677.12288
4364	49676.30598
4365	49674.95333
4366	49674.23583
4367	49672.63257
4368	49670.75643
4369	49668.07485
4370	49665.8389
4371	49663.94901
4372	49663.21068
4373	49662.66871
4374	49660.80935
4375	49658.39803
4376	49657.4601
4377	49656.4705
4378	49655.29056
4379	49653.62126
4380	49653.07995
4381	49652.74561
4382	49650.74387
4383	49649.65883
4384	49648.76201
4385	49646.76612
4386	49645.708
4387	49644.7343
4388	49643.33724
4389	49637.19891
4390	49636.43802
4391	49635.88699
4392	49634.72531
4393	49633.57961
4394	49632.45429
4395	49631.66352
4396	49624.13691
4397	49620.74356
4398	49619.79417
4399	49618.52665
4400	49617.138
4401	49614.3711
4402	49613.78269
4403	49609.31048
4404	49608.88102
4405	49602.54292
4406	49600.02755
4407	49599.31847
4408	49598.45737
4409	49598.15695
4410	49596.862
4411	49594.05071
4412	49591.84335
4413	49591.27947
4414	49591.07816
4415	49586.9023
4416	49585.66983
4417	49585.14705
4418	49583.42105
4419	49582.35985
4420	49580.98096
4421	49578.25434
4422	49578.08662
4423	49576.53323
4424	49575.83249
4425	49570.25255
4426	49567.65966
4427	49566.34167
4428	49564.7308
4429	49563.25228
4430	49560.96393
4431	49559.80371
4432	49558.24126
4433	49557.75514
4434	49556.96761
4435	49555.2234
4436	49554.88544
4437	49554.27054
4438	49553.61138
4439	49551.14552
4440	49549.85333
4441	49548.85553
4442	49548.55816
4443	49547.41883
4444	49545.5467
4445	49545.38561
4446	49544.8327
4447	49543.40067
4448	49542.4289
4449	49541.90771
4450	49540.88817
4451	49539.03834
4452	49537.3666
4453	49536.65
4454	49535.68052
4455	49532.96555
4456	49530.63619
4457	49529.76974
4458	49529.0196
4459	49528.07293
4460	49526.78924
4461	49525.09602
4462	49524.05574
4463	49520.70439
4464	49519.86878
4465	49519.45195
4466	49518.2093
4467	49518.12741
4468	49517.6243
4469	49516.05554
4470	49513.80666
4471	49512.35906
4472	49512.05477
4473	49509.54394
4474	49508.98239
4475	49507.9604
4476	49507.19161
4477	49503.24549
4478	49501.85854
4479	49500.64266
4480	49499.76184
4481	49498.69658
4482	49497.51187
4483	49496.62479
4484	49495.2988
4485	49494.41472
4486	49486.78188
4487	49484.88999
4488	49484.54954
4489	49479.86279
4490	49477.05227
4491	49475.84057
4492	49471.87272
4493	49465.38235
4494	49462.91275
4495	49461.7879
4496	49461.32392
4497	49460.62038
4498	49458.45915
4499	49457.78863
4500	49456.18477
4501	49455.88309
4502	49454.4991
4503	49453.75049
4504	49452.85526
4505	49451.72776
4506	49451.45772
4507	49448.56191
4508	49446.42843
4509	49441.15575
4510	49435.00435
4511	49434.87624
4512	49434.19759
4513	49433.2103
4514	49432.46111
4515	49429.18307
4516	49428.81109
4517	49428.08374
4518	49427.56145
4519	49426.24108
4520	49424.72879
4521	49424.37996
4522	49423.6573
4523	49422.57197
4524	49421.42643
4525	49420.28857
4526	49416.65863
4527	49415.48234
4528	49413.76652
4529	49413.46809
4530	49410.47581
4531	49409.93597
4532	49407.69102
4533	49404.77896
4534	49404.41497
4535	49403.64644
4536	49401.88701
4537	49400.30272
4538	49399.59144
4539	49396.91044
4540	49395.11044
4541	49394.26776
4542	49393.54983
4543	49392.62237
4544	49391.75352
4545	49390.81484
4546	49388.72027
4547	49387.33812
4548	49386.07683
4549	49385.9188
4550	49385.60571
4551	49385.19994
4552	49384.53756
4553	49383.14756
4554	49381.33686
4555	49380.05045
4556	49379.14634
4557	49378.06463
4558	49376.06212
4559	49375.85251
4560	49374.41243
4561	49372.46198
4562	49370.54546
4563	49369.6161
4564	49368.82978
4565	49366.6745
4566	49366.19834
4567	49365.66643
4568	49362.12193
4569	49361.495
4570	49358.55534
4571	49358.35792
4572	49355.31867
4573	49354.72363
4574	49353.22356
4575	49351.84277
4576	49351.02149
4577	49350.13317
4578	49349.26744
4579	49348.76092
4580	49346.46482
4581	49341.32161
4582	49340.79956
4583	49339.61604
4584	49338.4597
4585	49337.62955
4586	49336.4383
4587	49335.76209
4588	49335.04747
4589	49334.54083
4590	49333.41057
4591	49332.8635
4592	49332.2756
4593	49329.81057
4594	49329.23468
4595	49328.26238
4596	49327.13047
4597	49326.09598
4598	49324.93743
4599	49323.80632
4600	49322.76204
4601	49321.98657
4602	49320.90565
4603	49318.35484
4604	49317.09811
4605	49316.792
4606	49315.29945
4607	49314.10954
4608	49313.08533
4609	49310.43579
4610	49309.10207
4611	49307.81039
4612	49307.06173
4613	49306.4419
4614	49303.54761
4615	49302.37441
4616	49300.28885
4617	49299.49991
4618	49299.14344
4619	49294.95149
4620	49294.19024
4621	49292.27492
4622	49291.01838
4623	49289.10906
4624	49286.68914
4625	49285.90809
4626	49283.77912
4627	49282.4327
4628	49280.98101
4629	49278.84029
4630	49276.54198
4631	49275.2057
4632	49274.97759
4633	49273.74292
4634	49272.79854
4635	49271.54259
4636	49271.31841
4637	49270.00016
4638	49269.01121
4639	49266.24852
4640	49264.73579
4641	49262.26187
4642	49260.14005
4643	49257.63592
4644	49255.43846
4645	49254.12948
4646	49251.46846
4647	49249.71128
4648	49248.7566
4649	49247.20108
4650	49246.59525
4651	49244.31259
4652	49241.93323
4653	49240.99644
4654	49239.05284
4655	49238.19569
4656	49237.72749
4657	49235.09666
4658	49234.37277
4659	49233.13189
4660	49232.51989
4661	49231.57263
4662	49230.4959
4663	49225.66274
4664	49224.51978
4665	49223.16246
4666	49221.66408
4667	49220.31379
4668	49219.1793
4669	49218.18319
4670	49213.67316
4671	49213.36333
4672	49213.16829
4673	49211.99343
4674	49209.03955
4675	49208.33739
4676	49207.32496
4677	49203.61885
4678	49201.08282
4679	49199.77948
4680	49199.68098
4681	49198.79881
4682	49192.62301
4683	49191.75806
4684	49187.73297
4685	49186.0503
4686	49185.18636
4687	49184.10563
4688	49182.54918
4689	49181.2766
4690	49179.38017
4691	49178.17219
4692	49176.70444
4693	49174.88828
4694	49174.19325
4695	49172.90831
4696	49172.66616
4697	49170.00096
4698	49169.09095
4699	49168.23018
4700	49167.14104
4701	49166.25273
4702	49162.37951
4703	49161.43038
4704	49160.67667
4705	49159.78232
4706	49159.28629
4707	49157.45123
4708	49154.24605
4709	49153.5026
4710	49151.98464
4711	49150.69018
4712	49149.44053
4713	49147.74716
4714	49146.45662
4715	49143.48826
4716	49142.17985
4717	49141.825
4718	49140.54096
4719	49139.68405
4720	49138.55549
4721	49136.94923
4722	49136.24502
4723	49135.21639
4724	49133.90042
4725	49131.98417
4726	49130.0879
4727	49128.33078
4728	49127.58192
4729	49124.68326
4730	49123.49918
4731	49122.56222
4732	49121.86654
4733	49119.79452
4734	49117.25041
4735	49116.35717
4736	49115.03112
4737	49113.7766
4738	49112.74013
4739	49110.20994
4740	49108.71352
4741	49107.57541
4742	49106.87073
4743	49106.30041
4744	49105.12583
4745	49104.39884
4746	49102.30833
4747	49101.92805
4748	49100.37215
4749	49099.16548
4750	49097.22691
4751	49096.72124
4752	49095.80739
4753	49094.98264
4754	49093.80603
4755	49091.60035
4756	49090.91016
4757	49090.83505
4758	49089.25645
4759	49087.78958
4760	49078.91589
4761	49078.45785
4762	49077.25324
4763	49074.89157
4764	49073.02462
4765	49072.08474
4766	49067.56292
4767	49065.69061
4768	49064.69791
4769	49061.38835
4770	49060.45867
4771	49060.27468
4772	49056.88616
4773	49055.1019
4774	49053.84391
4775	49051.59232
4776	49051.33093
4777	49051.08954
4778	49050.92467
4779	49050.72099
